timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1733320671278,83,Register [Post] HTTP Request,200,,Thread Group 1-49,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,83,0,1
1733320671362,81,Login [Post] HTTP Request,200,,Thread Group 1-49,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,80,0,0
1733320671379,85,Register [Post] HTTP Request,200,,Thread Group 1-50,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,85,0,1
1733320671465,83,Login [Post] HTTP Request,200,,Thread Group 1-50,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,83,0,0
1733320671479,86,Register [Post] HTTP Request,200,,Thread Group 1-51,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,86,0,1
1733320671565,77,Login [Post] HTTP Request,200,,Thread Group 1-51,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,77,0,0
1733320671582,107,Register [Post] HTTP Request,200,,Thread Group 1-52,text,true,,364,233,2,2,http://localhost:8080/api/auth/register,107,0,1
1733320671689,87,Login [Post] HTTP Request,200,,Thread Group 1-52,text,true,,465,230,3,3,http://localhost:8080/api/auth/login,87,0,0
1733320671686,116,Register [Post] HTTP Request,200,,Thread Group 1-53,text,true,,364,233,2,2,http://localhost:8080/api/auth/register,116,0,1
1733320671773,79,Register [Post] HTTP Request,200,,Thread Group 1-54,text,true,,364,233,2,2,http://localhost:8080/api/auth/register,79,0,2
1733320671803,79,Login [Post] HTTP Request,200,,Thread Group 1-53,text,true,,465,230,3,3,http://localhost:8080/api/auth/login,78,0,0
1733320671853,79,Login [Post] HTTP Request,200,,Thread Group 1-54,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,79,0,0
1733320671877,257,Register [Post] HTTP Request,200,,Thread Group 1-55,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,257,0,1
1733320671986,251,Register [Post] HTTP Request,200,,Thread Group 1-56,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,251,0,1
1733320672178,71,Login [Post] HTTP Request,200,,Thread Group 1-55,text,true,,465,230,3,3,http://localhost:8080/api/auth/login,70,0,0
1733320672237,74,Login [Post] HTTP Request,200,,Thread Group 1-56,text,true,,465,230,4,4,http://localhost:8080/api/auth/login,74,0,0
1733320672078,258,Register [Post] HTTP Request,200,,Thread Group 1-57,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,258,0,0
1733320672336,81,Login [Post] HTTP Request,200,,Thread Group 1-57,text,true,,465,230,4,4,http://localhost:8080/api/auth/login,81,0,0
1733320672279,150,Register [Post] HTTP Request,200,,Thread Group 1-59,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,150,0,1
1733320672283,150,Register [Post] HTTP Request,200,,Thread Group 1-58,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,150,0,1
1733320672379,76,Register [Post] HTTP Request,200,,Thread Group 1-60,text,true,,364,233,3,3,http://localhost:8080/api/auth/register,76,0,1
1733320672433,85,Login [Post] HTTP Request,200,,Thread Group 1-59,text,true,,465,230,4,4,http://localhost:8080/api/auth/login,85,0,0
1733320672433,89,Login [Post] HTTP Request,200,,Thread Group 1-58,text,true,,465,230,3,3,http://localhost:8080/api/auth/login,89,0,0
1733320672456,81,Login [Post] HTTP Request,200,,Thread Group 1-60,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,81,0,0
1733320672479,85,Register [Post] HTTP Request,200,,Thread Group 1-61,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,85,0,1
1733320672565,79,Login [Post] HTTP Request,200,,Thread Group 1-61,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,79,0,0
1733320672577,93,Register [Post] HTTP Request,200,,Thread Group 1-62,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,93,0,1
1733320672671,84,Login [Post] HTTP Request,200,,Thread Group 1-62,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,84,0,0
1733320672678,89,Register [Post] HTTP Request,200,,Thread Group 1-63,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,89,0,1
1733320672768,75,Login [Post] HTTP Request,200,,Thread Group 1-63,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,74,0,0
1733320672777,77,Register [Post] HTTP Request,200,,Thread Group 1-64,text,true,,364,233,1,1,http://localhost:8080/api/auth/register,76,0,1
1733320672854,77,Login [Post] HTTP Request,200,,Thread Group 1-64,text,true,,465,230,2,2,http://localhost:8080/api/auth/login,77,0,0
